1 100 -5 5 24017
5.9 4.4 6.4 5.7 83 88 86 1008.2 1009.4 1008.9 3
6.9 2.8 7.7 5 48 89 74 997.8 1015.6 1011.3 3
8.5 1.1 4.6 2.5 86 97 91 999.4 1006.1 1002.9 3
10.6 -3.5 -0.1 -2.2 84 96 92 1003.2 1004.6 1004.1 2
2.7 4.6 8.1 6.5 72 82 78 1008.9 1019 1014.2 3
2.5 -15.4 -3.6 -6.6 85 90 89 953 964.2 957.7 1
11.1 -3.4 2 -0.8 87 96 92 908.1 916.1 911.7 1
4.4 12.2 17.5 15.4 50 56 51 1003.3 1004.3 1003.9 3
0.9 -5.4 2 -3.3 74 77 75 999.3 1001.9 1001 2
0 1.3 14.1 7.4 41 87 67 1006.6 1007.5 1007.1 3
0.2 -1.3 2.1 -0.1 63 72 68 994.2 994.8 994.4 3
0.3 -2.9 0.1 -1.5 67 80 77 979.5 984.2 981.8 1
0 8.8 13.8 10.9 85 93 90 1020.1 1021 1020.6 3
5.4 1.1 4.6 2.8 67 90 76 1017 1027.3 1022.8 2
11.5 3 8.1 5.3 100 100 100 1001.2 1005.2 1003.7 3
1.4 9 13.6 11.4 74 91 74 965.5 966.2 966 3
0 -8.4 -2.6 -4.8 55 75 63 1022.2 1028.4 1025.6 1
0 -3.9 0.9 -2.3 57 63 61 915.2 916.5 915.8 1
0.1 -13.5 -4 -11.8 89 100 94 986.6 988 987.5 1
2.2 6.2 10.2 8.5 84 90 87 997.9 1001.5 999.8 3
8.2 -2.8 3.6 -1 76 95 80 993 1001.1 996.9 2
7.4 7.5 9.8 8.5 59 81 69 1015.9 1018.8 1017.4 3
0.1 5.2 15.6 9.7 71 95 84 976.8 981.8 979.4 3
0 -1.7 0.4 -0.2 87 94 90 1010.5 1013.3 1011.7 1
9.2 -0.7 13.6 3.7 55 91 74 976.7 986.4 981.2 2
15.8 0.7 7.2 3.6 92 94 94 1017.2 1018.8 1018 2
0 6 10.2 7.5 57 60 58 977.7 982.7 980 3
2 -4.2 -0.7 -2.2 67 86 74 923 928.7 925.8 1
17.6 -1.6 1.4 -0.2 86 91 88 992.7 996.3 994.8 2
8.8 -2.1 1.8 -0.9 64 91 81 992.9 998 994.6 2
7.4 5.7 13.2 11 60 85 70 983.6 1002.8 994.3 3
0 8.1 12 9.6 63 69 66 1020.3 1022.5 1021.5 3
2.1 5.6 10.5 8.5 52 81 67 1014 1017.3 1016 3
2.9 -3.3 0.1 -1.4 58 95 77 997.7 1002.2 999.7 1
22.7 -0.9 2.8 0.9 80 97 84 998.1 998.8 998.4 2
25.4 12.4 17.1 12.7 73 80 77 999.9 1006.6 1003.7 3
0.9 6.2 14.6 10.1 60 92 76 1011.4 1011.7 1011.5 3
1.7 2.4 12.1 6.6 46 91 71 948.6 951.3 950 3
1 0.4 4 2.7 71 86 79 981.2 983.7 982.5 2
0.4 3.9 6 4.7 89 93 92 1005.5 1006.5 1006.1 3
22.3 -2.8 2 -1.3 95 99 98 1010.4 1018 1014.6 2
2.4 1.4 4.6 3.6 98 100 99 983.8 986.9 985 3
3.6 8 17.5 12 62 87 86 992 994.5 993.4 3
16.5 12.6 21.4 15.6 83 92 90 971 973.3 972.2 3
8.1 -2.5 1.1 -0.3 90 100 95 968.5 974 972.1 2
1 10.7 15.3 12.1 73 92 83 990.7 993.2 992 3
8.4 5.8 13.7 11.5 59 92 78 999.4 1003 1001.3 3
4.4 -2.8 0.7 -1.7 72 90 85 994.1 995.2 994.7 1
0.2 -22 -16.6 -20.2 81 81 81 992.4 996.5 994.6 1
16.5 7.2 12.5 9.1 77 92 83 972.6 973.8 973.1 3
2.8 1.3 4.5 2.8 84 90 87 1001.1 1005.6 1003.4 2
0.1 -2 2.2 1.1 63 96 86 989 1021.1 1003.4 2
2.6 -0.5 8 3.7 76 95 84 1009.2 1014.8 1011.9 3
0.1 11.6 19.8 15.6 54 85 81 1009 1012.8 1010.9 3
1 -9 1.5 -6.4 98 100 99 958.6 960.8 959.7 1
1.8 5.4 11.5 8.4 56 86 71 1013.6 1014.5 1014.2 3
2.5 8 14.4 11.1 67 94 81 1010 1011.1 1010.7 3
18.6 5.8 12.5 9 72 93 92 987.2 991 989.6 3
0.3 5.4 12.1 9.3 72 99 99 1006.2 1009.6 1007.7 3
1.1 -0.5 2.1 0.9 74 89 84 1018.6 1022.5 1020.1 2
1.6 10.8 21.1 15 54 89 82 998.7 1004.3 1001.5 3
2.5 1.7 3.1 2.6 66 88 77 985.7 998.6 993.4 2
0.1 1 7.3 3.4 58 89 86 1008.9 1010.6 1009.8 2
1.9 -3.2 2.8 -1.7 65 75 73 1025.2 1026.4 1025.8 2
7 4.2 12.3 5.4 90 100 96 997 1010.8 1004 3
0.5 11.6 19.4 14.6 77 92 90 983 983.7 983.3 3
0.1 3.8 9.4 5.9 45 55 51 914.7 925 919.6 3
17.5 -1.1 3.7 1.7 45 67 57 1023.8 1027.4 1025.4 2
14 3 8.5 4.8 96 100 98 1016.8 1020.6 1018.7 3
2 -4.5 -1 -2.5 58 75 66 991.7 998.2 994.8 1
2.8 -0.8 4.7 -0.1 53 83 71 1009.5 1017.3 1013.7 2
0.2 -4.1 3.3 -0.1 63 94 89 972.2 975.2 973.9 3
0.1 4.8 8.4 6.7 94 96 95 1005.8 1007 1006.4 3
0.1 7.6 15.1 10.4 74 97 90 1019.6 1022.9 1021.6 3
0 10.8 17.3 12.4 84 87 85 1003.4 1009.1 1006.2 3
3.8 -6.6 1 -3.3 93 96 95 966.4 970.8 968.6 1
14.8 -3 1 -0.8 72 87 78 981.5 989.6 984.9 2
4.4 -2.5 2.4 -1.7 55 81 69 912.7 914.7 913.6 1
0.8 0.6 11.3 8.7 65 76 69 986.2 990.8 988.9 3
0 -29.5 -2 -4.7 84 89 87 952.4 961.2 956.3 1
0 -11.1 -6.2 -10 70 78 77 1011.8 1014.2 1013.2 1
5.9 8.6 13.6 10.8 74 100 101 925.6 926.5 926.1 3
3 11 14.8 13 49 78 64 1000.6 1007.7 1004.2 3
5 8.1 9.5 8.6 75 88 82 994.4 999 996.5 3
1.6 -3.8 -2.1 -3 75 86 82 1004.1 1006.5 1005.5 1
1 14.5 21.2 17.3 68 84 76 1005.8 1007.8 1006.9 3
0.3 12.1 20 15.9 40 68 54 991.5 993.3 992.4 3
12.5 2.4 6.7 4.2 70 86 81 976.1 986.1 981.7 3
7.2 10.5 12.1 11.6 78 90 85 1019.3 1028.5 1024.2 3
25 11.5 14.7 11.9 78 91 83 965.1 966.7 965.7 3
0.3 -6.2 -2.9 -4.4 100 100 100 917.6 920.9 919.1 1
0.2 1.9 5.7 3.6 55 59 57 922.2 927.2 924.9 2
0.4 7.2 16.1 11.9 57 91 71 1012.3 1018 1015.7 3
9.5 9.2 14.2 10.8 82 91 87 952.4 956.9 954.3 3
0.8 -11.2 2 -2.3 85 100 93 985.2 994.4 988.9 1
10.2 2.4 7.6 3.1 87 89 88 997.1 1002.2 999.8 3
2.6 5.3 7.2 6.1 85 92 91 998.4 1003.5 1000.9 3
21.6 -5 0.6 -3.8 78 85 82 993.9 1012.8 1005.4 2
0 5.8 9.9 7.4 80 83 81 1000.8 1005.2 1003.2 3
0 7.5 19.2 12.9 42 74 60 901.7 904.7 903.8 3
0 10.8 19.2 13.8 51 77 66 999.1 1002.6 1000.8 3
22.9 3.5 8.2 4.9 68 86 75 991.7 999.7 995.9 3
5.5 0.5 4.7 2.1 75 91 82 989.2 996 992.9 2
7.6 -10.6 -1.5 -6.3 72 96 86 929.1 930.2 929.5 1
2 -10 -0.2 -2.5 99 100 100 1001.6 1003.1 1002.2 1
4.3 -5.9 1.1 -3 59 61 60 982.7 985.2 984.2 2
26.7 6.9 12.2 9.8 63 79 74 1007 1015.4 1011.7 3
23.3 0.6 7.5 2.7 55 65 61 930.3 944.3 937.8 2
20 4.5 10.2 6 64 84 75 1002.6 1027 1016.8 3
4.9 0.2 6.3 2.7 73 93 81 899 901.2 900 2
3 -3 0.5 -1.6 73 93 87 999.9 1001.2 1000.4 1
8.6 0.7 7.6 3.1 84 100 96 982.1 986.1 984.7 2
3.4 8.5 11.3 9.6 82 91 83 1006.1 1021.2 1013.5 3
1.5 10 14.1 12.1 71 90 80 1003.9 1005 1004.3 3
6.5 2.1 4.8 3.7 69 90 77 997.7 1005.3 1002.3 3
0.9 6.7 10.5 7.7 89 94 91 974.2 980.3 976.9 3
0.6 -8 -2.6 -5.6 100 100 100 998.4 1003.3 1001 1
0.5 -2.6 6.5 2 72 89 82 1018.7 1021.7 1020.4 2
2.6 2 4.7 3.7 64 83 72 1003.4 1020.6 1011.6 2
2.7 -7 -1.3 -3.1 87 93 90 989.7 992.3 990.8 1
0.2 -18.7 -10.1 -18.2 92 98 94 989.3 995.5 992.5 1
1.9 4 9.8 6.3 72 98 92 1000.4 1003.5 1001.8 3
2.6 -14 -1.2 -5 63 93 75 991.4 994.9 993.3 1
1.8 -0.2 3.4 1.4 85 99 94 994.7 1000.6 997.1 2
3.8 -1.5 6.7 0.6 60 87 77 1009.9 1018 1014.3 3
1 6 8.2 7.2 72 87 79 1005.1 1007.1 1005.9 3
0.4 9.2 10.7 9.6 80 98 89 1013.8 1015.3 1014.5 3
5 1.5 8.2 4.4 97 100 99 983.6 985.4 984.4 3
1.6 -7.1 2.4 -2.1 45 91 66 992.8 997.9 994.7 1
10 2.1 6.4 4.7 71 89 81 978.1 995.3 987.3 3
3.5 -3.7 3.9 2 49 88 67 988.4 991.8 989.6 2
4.4 3.6 6.6 5 91 95 92 1014.4 1018.7 1016.8 3
42 6.6 9.6 7.9 85 94 89 966 971.8 969.5 3
3.5 12 16.8 14.3 70 83 78 996.7 998.2 997.4 3
8 0.4 8.5 3.5 54 100 79 974.7 990 983.6 2
0.7 4.4 9.9 6.8 57 84 73 998.8 1003.2 1000.3 3
1.2 -0.6 3.6 2.3 87 88 88 1013.5 1018 1015.4 3
2.1 9.1 15 10.9 57 86 77 985.6 994.2 989.3 3
14.4 9.4 17.7 11.3 88 93 91 973 974.4 973.8 3
3.4 0.7 4.7 2.7 57 60 58 991.3 998.9 995.3 3
4.8 0.5 3 1.8 69 88 80 983 988.8 985.5 2
3.6 -0.7 5.9 2.5 92 94 93 956 972.2 962 3
0 13.8 22.6 14.8 84 95 89 1002.5 1006.5 1004.6 3
0.2 -1.4 -0.1 -0.8 70 87 80 1014.9 1017.3 1015.9 1
0.1 -0.5 7 2.1 43 93 84 961.5 963.6 962.4 3
24.9 -2.5 3.7 0.9 36 75 55 988.7 993.1 991.6 1
1 3.3 5.4 3.8 83 90 88 1003.2 1008.2 1006 2
2.4 0 7.8 3 76 99 92 995.8 1016.3 1004.2 2
16 14.9 17.9 15.6 85 100 93 971.1 974.8 972.8 3
0.6 -10.1 -0.6 -5.5 65 76 71 979.8 982.6 981.6 2
0 -1.6 7.5 1.6 38 86 70 1007.2 1012.6 1010.7 4
1 11.6 19.5 14.8 40 62 54 987.1 988.7 988.1 3
0.4 5.7 8 7.2 86 87 87 984.3 986.8 985.2 3
1.7 13 19.4 15.7 69 91 82 994.6 1000 997.4 3
16.5 4 5.2 4.5 33 54 43 977.5 988.4 982.8 3
2.6 10.6 15.1 11.3 90 93 89 972.2 973.8 973 3
0.2 -18.2 -9.7 -15.8 78 78 78 1002.2 1004.3 1003.4 1
0.1 -0.1 5.8 1.3 77 85 82 987.2 989.4 988.3 3
5.4 -15.7 -9.3 -13 80 87 83 1000.9 1003.1 1002 1
4.2 1.3 8.6 3.4 20 31 27 993.8 1000.2 997.9 3
3.4 0.9 6.9 3 72 88 80 975.9 977.4 976.5 3
0.1 8.2 15.4 10.8 41 73 57 1006.2 1010.1 1008.6 3
0 -12 -3.7 -5.1 77 92 78 981.4 992.4 987.1 3
0 2.2 5.9 3.1 83 94 89 990 994.1 992.2 3
0.1 -2.3 4 1.7 74 91 84 941.6 947.2 944.3 1
2 3.7 8.9 7.5 84 95 90 1005.3 1014.1 1010.2 3
0 -12.2 11.6 3 70 84 77 989.5 996.8 992.8 1
4.2 8.5 14.7 11.5 73 93 85 1002.6 1015.3 1008.1 3
4.8 8.2 22.5 14.8 46 91 80 978.3 979 978.8 3
34.7 2 13 11.1 90 97 94 1027.4 1030.1 1028.5 3
4 0.2 8 3.9 58 83 70 1012.8 1015.2 1013.7 2
0.8 11 15.9 12.7 75 98 96 999.9 1002.4 1001.5 3
0.1 -5.2 2.6 -1.8 64 71 70 970.6 971.6 971.1 1
0.1 -0.2 7.3 2.6 67 92 83 995 996.5 995.9 3
1.7 3.6 8.2 5.9 68 88 81 918.2 920.3 919.3 3
4 8.7 12.3 10.7 73 93 82 1004.2 1008.5 1007.2 3
5 -4.6 3.2 -3.3 84 89 87 977.7 978.2 978 1
0.2 1.6 6 3.9 79 86 83 1008.7 1013.7 1011.3 3
0.6 -10.4 -1.5 -8.1 91 94 93 966.3 974.5 970.8 2
1 -8.7 0.8 -4.7 74 91 84 991.5 998 993.9 1
7 -4.3 -1.1 -3.1 92 95 94 996 997.2 996.7 1
6.6 0.4 4 1.7 59 93 86 1018.5 1021.7 1020.6 2
9.2 10.6 15 12.7 81 96 90 999.6 1003.4 1001.7 3
11.7 -7 -3.1 -5.6 83 91 88 923 926.3 924.3 1
3 -0.5 4.5 1.6 88 88 88 1021.6 1023.8 1023.1 3
8.7 8.5 14.8 10.7 72 93 88 995.8 1000.5 997.9 3
13.5 6.3 9.2 7.5 79 96 87 994 1006.1 999.9 3
0 -4.6 -3 -3.9 65 68 67 1015 1016 1015.6 1
17.9 -1 8.4 3.4 71 90 81 1009.5 1014.6 1012.6 3
0 -3 2.5 -0.7 81 91 86 935.4 943.3 939.9 1
1.7 -23.7 -4.5 -18 99 99 99 992.6 993.3 993.1 1
3.4 0.5 8.4 4 69 99 83 987.4 988.4 987.8 3
3.9 0.7 2.9 2.1 68 72 69 983.4 984.2 983.7 2
0.6 -13.5 0.6 -6 72 99 86 998.5 1002.5 1000.6 2
15.2 1.4 6.5 2.5 93 93 93 1016 1017.1 1016.5 3
0 -13.5 -7.7 -10.3 65 83 75 995.4 998.2 996.9 1
10.1 0.2 5.4 1.9 86 96 93 978.2 980.6 979.3 2
2.2 1.4 3.3 2.6 67 70 68 981.2 986.2 983.7 3
8.4 4.5 10.5 5.7 79 87 82 1004.8 1014.8 1010.3 3
12.2 -2.3 -0.9 -1.4 36 85 64 985.5 1003.9 993.1 2
0 2.7 10.4 9.1 47 49 49 979.7 983.2 981.8 3
0.1 11.5 19.3 15.4 62 87 75 997.2 1001.2 999.5 3
2.1 5.2 8.7 6.8 59 76 71 1009.1 1009.6 1009.4 3
8.7 1.5 7 3.8 69 90 84 968.5 969.5 969 2
0.4 -10.3 -7 -8.9 76 81 80 1013.7 1016.7 1015.4 1
9.7 8.8 18.8 12 42 92 66 934.7 943.3 937.9 3
10.3 7.5 10.5 9.6 74 79 77 973.7 988.5 980.5 3
26.3 12.8 20.7 14.4 90 100 95 1004.2 1007.7 1006.1 3
2.4 1.8 5.5 2.2 84 94 89 1007.7 1021.8 1015.9 3
0.2 -0.1 2.5 1.1 71 81 75 974 981.6 977.9 1
8.2 -8.4 2 0.7 73 90 82 989.7 1000.3 994.8 1
1.5 13.8 17.8 14.8 82 96 90 1010.4 1013.6 1011.9 3
3.4 -15.3 -4.9 -12.3 83 87 86 940.7 951 946.2 1
0.3 4.4 12.5 8.8 44 81 59 1014 1022 1018.3 3
2 6.5 9.2 7.6 79 90 88 1025.1 1028.5 1027.5 3
0 -0.1 6.8 3.9 70 85 78 1030.2 1034.4 1032.7 3
0 2.1 4.7 3.1 82 92 89 997.4 1004.6 1001.6 3
0.1 5.9 9.2 6.6 77 90 84 1013.9 1016.9 1015.4 3
16.9 12.1 16.1 14.2 63 79 70 1004.7 1010.5 1007.7 3
0 -1.3 0.4 -0.9 77 88 84 1013.4 1018 1015.9 1
13.5 1 4.4 1.8 79 94 86 996.7 1006.4 1002 3
12.5 3.9 17 5.6 72 100 98 989 1003 996.9 3
0.2 -2.7 6.3 0.1 78 100 88 967.9 976.8 972.9 1
0.3 3 9.2 7 72 76 74 1019 1021.4 1020.5 3
7.4 -0.1 1.9 0.8 94 96 95 944.3 950.6 947.4 1
5.5 4.4 8.3 5.8 70 88 80 1010 1021.8 1016.3 3
13 2.2 4.2 2.5 95 95 95 964 969.2 966.4 3
1.6 -1.4 4.3 2.3 85 90 87 1004.4 1007.5 1006 2
1 16.2 25.8 19.5 46 99 113 1000.7 1004.3 1002.2 3
3.7 7.3 19.6 12.5 45 91 73 990.4 996.5 993.1 3
3 -0.7 4.1 2.5 82 93 88 1022 1026 1023.3 3
17 -1.5 1 0.2 89 98 95 1002.1 1009.1 1004.6 1
8.9 10.8 14.8 11.8 70 92 85 1012.2 1015.2 1014.1 3
0.6 -10.6 -3.7 -8.6 58 90 81 993.5 1001 996.7 1
6.9 7.2 10.3 8.2 86 96 96 1005.3 1012 1008.8 3
1 -18.8 -0.2 -15.6 96 99 98 1003.5 1010.7 1007.1 1
2 -7.5 -2.4 -5.2 86 91 88 994.9 997.8 996.8 1
1.3 -1.6 2.1 0.7 78 81 79 981.2 983.1 981.9 2
12.5 1.9 6.9 3.4 68 86 82 997.6 1001.5 999.3 3
0.4 -4.5 2 1 94 94 94 978.9 985.5 982.3 1
0.3 12.6 21.5 17.2 53 92 72 984.9 990.6 987.7 3
2.2 6.1 12.5 8.7 65 89 75 1011.9 1014.3 1013.1 3
5.1 16 23.6 16.6 79 90 89 1002.2 1003.1 1002.7 3
11.2 -1.9 2.7 0.7 100 100 100 1001.4 1004.6 1002.5 2
0 2.8 12.4 8.4 66 81 78 1019.1 1023.2 1021.3 3
0.4 8.2 14.8 11 62 85 79 994.3 995.7 994.9 3
34.4 5.4 9.3 6.4 76 100 87 988.6 990.6 989.6 3
1 3.9 10 8.5 87 93 91 1000.7 1001.8 1001.3 3
9.9 0 6.7 2.5 56 93 77 996.3 1014.9 1006.6 2
2.3 7 11.4 9.3 84 96 90 1012.4 1015 1013.5 3
0.3 10 25.6 18 48 100 80 989.3 990.5 989.7 3
3.1 9.5 14.4 11.6 62 92 78 893.8 896.3 895.4 3
0.5 -4.8 0.7 -1.5 98 100 99 954.8 958 956.6 1
8.1 1.5 6.1 4.1 72 90 83 987.2 992.5 989.2 3
0 -4.4 3.3 -0.2 97 100 99 1020.3 1025.2 1022.9 1
0.2 -6.2 -1.5 -4.2 74 85 82 986.9 988.7 987.9 1
23.8 3.5 9.8 5.8 51 90 71 924.1 929.1 927.3 3
19 9.5 19.2 15.2 55 56 56 989.2 991.4 990.3 3
0.4 -4.3 7 2.8 51 62 58 964.3 966 965 1
0.8 9.6 12.7 11.2 79 88 84 1018.6 1019.6 1019.2 3
1.7 0.9 7 3.9 60 95 78 936.7 938.2 937.5 2
0.6 0.7 5.7 3.5 83 91 88 988.3 995.3 992.2 3
1.4 7.6 12.2 9.1 80 91 85 983.2 986.5 985.1 3
0 3.3 6.5 5.2 87 96 92 1009.2 1015.5 1012.4 3
1.2 -12.5 0.9 -10.8 100 100 100 1013.5 1018.2 1016.2 3
35.8 5 8.8 7.4 45 51 48 975.9 976.8 976.5 3
0.4 1 9.3 4.8 96 100 98 999.6 1008.7 1004.1 3
11 -4 2.5 -2.1 53 70 65 954.5 969.1 962.2 2
4.8 14.6 21.2 17.7 62 90 79 1020.6 1023.2 1021.4 3
3.8 6.1 11.2 8.2 58 83 72 936.7 937 936.8 3
45.6 10.6 20.5 14.2 57 100 85 975.2 977.8 976.6 3
0.4 -3.5 -1.4 -2.6 93 94 94 999.5 1004.3 1002.2 1
0.1 10.1 21.8 15.5 49 75 62 1005.1 1008.5 1007 3
2.7 -1.5 2.3 0.8 73 80 77 1035.3 1040 1038.3 2
0.5 -16.4 -7.2 -11.9 99 99 99 994.6 997.5 995.9 1
2.8 9.5 13.4 11.6 63 88 77 1018.8 1024.5 1021.6 3
0.2 -27.2 -23.8 -26.3 79 80 80 978.8 982.2 980.9 1
12 1 5.8 3.3 80 100 90 1003 1005.1 1004.3 3
8.7 7.1 8.6 7.5 91 94 93 1008.1 1013.3 1011 3
2.3 -1.4 2.3 0.1 68 70 69 1008 1012.5 1010.4 1
7 0.7 5.8 2.9 94 95 95 977.6 979 978.2 3
1.8 -1.7 5.1 0.4 85 100 92 971 975.8 974.1 3
4.8 -10.2 -1.3 -5.4 45 76 58 1011.4 1012.8 1012.1 2
7.1 -2.4 2.4 -0.8 97 100 99 986 992.1 989.2 3
1 7.8 16.7 12.3 71 89 87 1015.6 1020 1017.8 3
1.7 7.5 13.2 9.3 40 100 70 983.4 987.3 985.9 3
0.7 5.8 15.6 10 48 90 89 972.8 975 973.9 3
11.9 -9.1 2.8 -4.2 65 82 70 952 956.2 954.3 1
3.7 4.5 7.5 6.3 84 91 90 958.7 959.7 959.2 3
0.1 8.6 18.4 13.2 47 76 68 978.1 984.5 981.6 3
0.2 -24.1 -2.8 -4.1 87 89 88 964.6 966.4 965.2 1
2.5 -19.9 -8.9 -18 78 85 82 1002.3 1013.3 1008 1
0 9.7 15.7 12.3 47 86 65 1005.7 1006.8 1006.3 3
0.4 3 8.1 4.1 66 85 74 1002 1005.2 1003 3
2.9 9.3 13.9 11.3 83 95 89 1009.4 1012.9 1010.6 3
2.9 3.8 5.3 4.3 85 98 92 1025 1028.3 1026.6 3
18.3 4.5 5.8 4.9 84 100 92 997.6 1007.4 1002.7 3
1 1 4.7 2.2 39 91 68 1003.7 1011.8 1008.7 3
0.6 6.5 15.4 12.5 70 81 72 972 976.1 973.9 3
5.3 6.7 9.3 7.8 97 97 97 1015.5 1020.2 1017.7 3
11.4 3.2 8.4 6.1 93 99 96 976.8 979 977.9 3
0 2.3 5.3 3.5 69 82 81 1007.2 1012.5 1009.9 2
24.5 3.4 5.8 4.5 84 90 89 951.4 957.8 955 2
0.7 2.7 15.2 8.1 40 81 63 942.8 955 947 2
0.2 2.5 6.5 5.4 87 90 89 1004.7 1008.4 1006.5 3
3.3 2.7 5.7 4.2 89 96 91 1022.9 1023.8 1023.4 3
3.6 5.2 8.5 6 62 93 84 1013.7 1018.7 1016.3 3
0.3 -3.4 2 -2 71 84 76 1005.5 1015.7 1012.1 2
0.6 -4.8 2.1 -0.8 79 85 82 1000.7 1006.7 1004.3 1
